TRI_FACILITY_ID,V_TRI_FORM_R_COMP_EZ.FACILITY_NAME,V_TRI_FORM_R_COMP_EZ.EPA_REGISTRY_ID,V_TRI_FORM_R_COMP_EZ.STATE_ABBR,V_TRI_FORM_R_COMP_EZ.PRIMARY_NAICS_CODE,V_TRI_FORM_R_COMP_EZ.INDUSTRY_CODE,V_TRI_FORM_R_COMP_EZ.DOC_CTRL_NUM,V_TRI_FORM_R_COMP_EZ.CHEM_NAME,V_TRI_FORM_R_COMP_EZ.TRI_CHEM_ID,V_TRI_FORM_R_COMP_EZ.ELEMENTAL_METAL_INCLUDED,V_TRI_FORM_R_COMP_EZ.REPORTING_YEAR,V_TRI_FORM_R_COMP_EZ.TOTAL_ON_SITE_RELEASE,V_TRI_FORM_R_COMP_EZ.TOTAL_OFF_SITE_RELEASE,V_TRI_FORM_R_COMP_EZ.TOTAL_ON_OFF_SITE_RELEASE,V_TRI_FORM_R_COMP_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_COMP_EZ.FUGITIVE_TOT_REL,V_TRI_FORM_R_COMP_EZ.STACK_TOT_REL,V_TRI_FORM_R_COMP_EZ.WATER_TOTAL_RELEASE,V_TRI_FORM_R_COMP_EZ.WATER_BODY_NAME_1,V_TRI_FORM_R_COMP_EZ.WATER_RELEASE_1,V_TRI_FORM_R_COMP_EZ.WATER_BODY_NAME_2,V_TRI_FORM_R_COMP_EZ.WATER_RELEASE_2,V_TRI_FORM_R_COMP_EZ.WATER_BODY_NAME_3,V_TRI_FORM_R_COMP_EZ.WATER_RELEASE_3,V_TRI_FORM_R_COMP_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_COMP_EZ.RCRA_C_TOT_REL,V_TRI_FORM_R_COMP_EZ.OTH_LANDF_TOT_REL,V_TRI_FORM_R_COMP_EZ.SURF_IMP_TOT_REL,V_TRI_FORM_R_COMP_EZ.SRS_ID
80438CLMXM9MILE,CLIMAX MOLYBDENUM CO-HENDERSON MINE,110005997591,CO,212299,2122,1319218102554,ZINC COMPOUNDS,N982,N,2019,"100,260",210000,310260,10,5,5,250,WOODS CREEK,250,,,,,100000,0,0,100000,649699
80504GGRGT114E3,AGGREGATE INDUSTRIES WCR INC SAND CREEK READY MIX PLANT,110022411013,CO,327320,327,1319217805946,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649616
80631WSTRN13021,LEPRINO FOODS CO - GREELEY,110000467557,CO,311513,311,1319217948355,NITRIC ACID,7697372,N,2019,255,0,255,255,250,5,0,NA,0,,,,,0,0,0,0,152686
80550CRSTR2HWAR,CARESTREAM HEALTH COLORADO,110031306272,CO,325992,325,1319217947833,SILVER and SILVER COMPOUNDS,N740,Y,2019,271,1951.28,2222.28,0,0,0,25,CACHE LA POUDRE RIVER,25,,,,,246,0,0,246,761312
8000WMRTNM54FEN,MARTIN MARIETTA ARVADA READY MIX,110060260854,CO,327320,327,1319218213282,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0.2543,0.2543,0,0.2543,0,NA,0,,,,,0,0,0,0,650002
80640PRNML9200E,LAND O'LAKES PURINA FEED LLC - DENVER,110000467593,CO,311119,311,1319217625060,MANGANESE COMPOUNDS,N450,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,650010
81007NTRST646NS,INTERSTATE CHEMICAL CO INC,110038278226,CO,424690,4246,1319217895162,NITRIC ACID,7697372,N,2019,43,0,43,43,10,33,0,NA,0,,,,,0,0,0,0,152686
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259529,HYDROGEN CYANIDE,74908,N,2019,"33,032",0,33032,33032,0,33032,0,NA,0,,,,,0,0,0,0,5140
80640DLTRC9155B,CRYSTAL PACKAGING INC,110000467575,CO,325998,325,1319218184897,NONYLPHENOL ETHOXYLATES,N535,N,2019,250,0,250,250,250,0,0,NA,0,,,,,0,0,0,0,1978074
80110STLLM373SK,STOLLE MACHINERYCO ENGLEWOOD,110002992129,CO,333517,333,1319218414769,NICKEL,7440020,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,149674
80549RWHDN2700E,RAWHIDE ENERGY STATION,110000607148,CO,221112,2211,1319217923919,VANADIUM COMPOUNDS,N770,N,2019,"15,981",0,15981.2,34.2,1.3,32.9,0,NA,0,,,,,15947,0,15947,0,755389
80301SYNTX2075N,CORDEN PHARMA COLORADO INC,110000467281,CO,325411,325,1319218507097,N-HEXANE,110543,N,2019,"1,550",0,1550,1550,1300,250,0,BOULDER CREEK,0,,,,,0,0,0,0,26740
8042WCLMXMHIGHW,CLIMAX MOLYBDENUM CO-CLIMAX MINE,110046122851,CO,212299,2122,1319218063143,ZINC COMPOUNDS,N982,N,2019,"110,755",0,110755,255,250,5,250,TENMILE CREEK,250,,,,,110250,0,0,110000,649699
81503CLRDC56924,TOTAL PETROCHEMICALS & REFINING USA INC (TOTAL CRAY VALLEY),110007237533,CO,325212,325,1319218118293,STYRENE,100425,N,2019,"3,950",0,3950,3950,2450,1500,0,COLORADO RIVER,0,,,,,0,0,0,0,19414
81639PBLCS12795,PUBLIC SERVICE CO OF COLORADO HAYDEN STATION,110012355281,CO,221112,2211,1319218084919,POLYCYCLIC AROMATIC COMPOUNDS,N590,N,2019,2,0,1.983,1.983,0.593,1.39,0,NA,0,,,,,0,0,0,0,649749
80116GGRGT2571N,AGGREGATE INDUSTRIES WCR INC FRANKTOWN READY MIX PLANT,110021161179,CO,327320,327,1319217805783,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,650002
80401DLPHC12THF,MOLSON COORS USA LLC - GOLDEN BREWERY,110033145736,CO,312120,3121,1319217972809,CHLORINE,7782505,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,154328
8011WBRNNN26WUN,BRANNAN READY MIX - SOUTH READY MIX,110001431102,CO,327320,327,1319217992395,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,649616
80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,110060947329,CO,562211,562,1319217972102,CHLORDANE,57749,N,2019,22,0,22,0,0,0,0,FIRST CREEK,0,,,,,22,22,0,0,2683
80301NPRBT4884S,CORDEN PHARMA BOULDER,110022512805,CO,325411,325,1319218454674,TOLUENE,108883,N,2019,500,0,500,500,250,250,0,BOULDER CREEK,0,,,,,0,0,0,0,25452
81639PBLCS12795,PUBLIC SERVICE CO OF COLORADO HAYDEN STATION,110012355281,CO,221112,2211,1319218092841,AMMONIA,7664417,N,2019,"11,000",0,11000,11000,11000,0,0,NA,0,,,,,0,0,0,0,152389
80621GLDNL1405E,GOLDEN ALUMINUM,110000467539,CO,331315,331,1319218063384,METHYL ISOBUTYL KETONE,108101,N,2019,114,0,114,114,34,80,0,NA,0,,,,,0,0,0,0,24851
80751STRLN45ANG,STERLING ETHANOL LLC,110022421912,CO,325193,325,1319217941095,AMMONIA,7664417,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,152389
80204LFRGW1151Q,MARTIN MARIETTA - QUIVAS READY MIX,110001428848,CO,327320,327,1319218213344,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649616
80216WRGHT4245E,WRIGHT & MCGILL CO,110000467076,CO,339920,339,1319217768050,SODIUM NITRITE,7632000,N,2019,0,58278,58278,0,0,0,0,NA,0,,,,,0,0,0,0,152058
8150WHLLBR3199D,HALLIBURTON GRAND JUNCTION FIELD CAMP,,CO,424690,4246,1319218041275,METHANOL,67561,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,4283
80549RWHDN2700E,RAWHIDE ENERGY STATION,110000607148,CO,221112,2211,1319217923883,MANGANESE COMPOUNDS,N450,N,2019,"16,870",0,16869.6,38.6,3.6,35,0,NA,0,,,,,16831,0,16831,0,650010
80216SHLND156W5,NEXEO SOLUTIONS LLC,110000859438,CO,424690,4246,1319218519419,N N-DIMETHYLFORMAMIDE,68122,N,2019,371,2100.0001,2471.1558,371.1557,371.1557,0,0,NA,0,,,,,0,0,0,0,4416
81006PBLCS2005L,PUBLIC SERVICE CO OF COLORADO COMANCHE STATION,110000467851,CO,221112,2211,1319218084515,NICKEL COMPOUNDS,N495,N,2019,"21,130",0,21130.46,130.46,0.46,130,0,OUTFALL 001,0,,,,,21000,0,21000,0,650036
80002NDLCH4711W,INDUSTRIAL CHEMICALS CORP,110000906495,CO,424690,4246,1319218207746,ETHYLBENZENE,100414,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,19406
80915XLSNN3445N,WEATHERFORD ARTIFICIAL LIFT SYSTEMS LLC,110064129704,CO,332813,332,1319218165823,CHROMIUM,7440473,N,2019,1,12405.58455,12407.07555,0.541,0,0.541,0.95,SAND CREEK,0.95,,,,,0,0,0,0,150060
8050WGLNTP751EA,AGILENT APOTHECARY,,CO,325412,325,1319218144549,ACETONITRILE,75058,N,2019,828,6.656,834.656,828,147,681,0,NA,0,,,,,0,0,0,0,5272
80501CRCLG129TH,CIRCLE GRAPHICS INC,110001427778,CO,323111,323,1319218356145,CERTAIN GLYCOL ETHERS,N230,N,2019,"6,700",2050,8750,6700,4100,2600,0,NA,0,,,,,0,0,0,0,649541
80903MRTND700SC,COLORADO SPRINGS UTILITIES MARTIN DRAKE POWER PLANT,110009559637,CO,221112,2211,1319218372783,BARIUM  and BARIUM COMPOUNDS,N040,Y,2019,"1,670",12283.49,13953.49,58,8,50,0,NA,0,,,,,1612,0,0,1612,649426
80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,110060947329,CO,562211,562,1319217972215,AMMONIA,7664417,N,2019,"23,984",0,23984.41,1.41,1.36,0.05,0,FIRST CREEK,0,,,,,23983,23983,0,0,152389
8023WFSTRV391JL,COLORADO SALT PRODUCTS LLC,110059361505,CO,325180,325,1319217853718,CHLORINE,7782505,N,2019,18,0,18.3,18.3,5,13.3,0,NA,0,,,,,0,0,0,0,154328
80401VLLYM17755,ROCKY MOUNTAIN METAL CONTAINER,110033145745,CO,332431,332,1319218430167,N-BUTYL ALCOHOL,71363,N,2019,"30,800",0,30800,30800,6200,24600,0,CLEAR CREEK,0,,,,,0,0,0,0,4739
80301DTRCH5601N,DIETERICH STANDARD INC,110000467218,CO,334513,334,1319217761790,NICKEL COMPOUNDS,N495,N,2019,0,195,195,0,0,0,0,NA,0,,,,,0,0,0,0,650036
80634LVLND14520,LOVELAND PRODUCTS,,CO,325320,325,1319218068068,NONYLPHENOL ETHOXYLATES,N535,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,1978074
81639PBLCS12795,PUBLIC SERVICE CO OF COLORADO HAYDEN STATION,110012355281,CO,221112,2211,1319218084832,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",7664939,N,2019,910,0,910,910,0,910,0,NA,0,,,,,0,0,0,0,152405
8063WNLCCM2696T,NALCO COMPANY-GREELEY,110069290261,CO,424690,4246,1319218157586,ETHYLBENZENE,100414,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,19406
81052CFMRC500EC,CF MAIER COMPOSITES INC,110000467879,CO,326199,326,1319217893003,METHYL METHACRYLATE,80626,N,2019,"2,360",0,2360,2360,2360,0,0,NA,0,,,,,0,0,0,0,8458
80640MNRLF10121,BORAL ROOFING - DENVER,110015679130,CO,327390,327,1319217841612,LEAD,7439921,N,2019,0,2.3,2.3,0,0,0,0,NA,0,,,,,0,0,0,0,149583
80640NYXNV9131E,VEOLIA ES TECHNICAL SOLUTIONS LLC,110010751230,CO,562211,562,1319217841675,N-METHYL-2-PYRROLIDONE,872504,N,2019,"1,055",0.77,1055.34,1054.57,773.8,280.77,0,NA,0,,,,,0,0,0,0,72744
81626TRSTT2201R,TRI-STATE GENERATION & TRANSMISSION-CRAIG STATION,110041086393,CO,221112,2211,1319218014494,MANGANESE COMPOUNDS,N450,N,2019,"11,294",144000,155294.15,11293.7,18.7,11275,0,JOHNSON GULCH,0,,,,,0.45,0,0,0.45,650010
80701XCLCR1505E,CARGILL MEAT SOLUTIONS CORP,110000467637,CO,311611,311,1319217965348,PERACETIC ACID,79210,N,2019,121,0,121,121,116,5,0,UNNAMED WATER BODY,0,,,,,0,0,0,0,7682
81004GCCRG3372L,GCC RIO GRANDE INC,110037262636,CO,327310,327,1319218370450,ANTIMONY COMPOUNDS,N010,N,2019,7,0,7.18,7.18,0.13,7.05,0,NA,0,,,,,0,0,0,0,649921
81625TRPPR65MIL,TRAPPER MINING INC,110008302522,CO,212111,2121,1319218207847,ZINC COMPOUNDS,N982,N,2019,"23,191",0,23190.7,9,9,0,33.7,JOHNSON GULCH,0,NO-NAME GULCH,0,EAST PYEATT GULCH,0,23148,0,23100,48,649699
80906HNYWL1150E,ATMEL CORP,110000467673,CO,334413,334,1319218501587,AMMONIA,7664417,N,2019,"17,005",0,17005,17005,5,17000,0,NA,0,,,,,0,0,0,0,152389
80125RVRVW8420W,AGGREGATE INDUSTRIES WCR INC RIVERVIEW READY MIX PLANT,110009562516,CO,327320,327,1319217805872,LEAD COMPOUNDS,N420,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,650002
81001SMMTP13THE,SUMMIT PRESSED BRICK & TILE CO,110010291692,CO,327120,327,1319218017794,MANGANESE COMPOUNDS,N450,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,650010
80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,110060947329,CO,562211,562,1319217972177,NITRATE COMPOUNDS,N511,N,2019,"19,507",0,19507.14,1.14,1.1,0.04,0,FIRST CREEK,0,,,,,19506,19506,0,0,649616
81004GCCRG3372L,GCC RIO GRANDE INC,110037262636,CO,327310,327,1319218370625,THALLIUM COMPOUNDS,N760,N,2019,6,0,6.32,6.32,0.02,6.3,0,NA,0,,,,,0,0,0,0,649673
80550FRNTR31375,FRONT RANGE ENERGY,110024579204,CO,325193,325,1319218307395,BENZENE,71432,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,4754
80631MNFRT100NO,SWIFT BEEF CO,110037942616,CO,311611,311,1319218467431,PERACETIC ACID,79210,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,7682
81226HLNMN3500S,HOLCIM (US) INC PORTLAND PLANT,110000600289,CO,327310,327,1319217825583,AMMONIA,7664417,N,2019,"117,734",0,117734,117734,2071,115663,0,NA,0,,,,,0,0,0,0,152389
8052WDRKRD3EAST,AGGREGATE INDUSTRIES WCR INC DRAKE READY MIX PLANT,110042003024,CO,327320,327,1319217805466,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649616
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259455,COPPER COMPOUNDS,N100,N,2019,70,0.35,70.35,65,1,64,5,SAND CREEK,5,,,,,0,0,0,0,649491
80504GGRGT114E3,AGGREGATE INDUSTRIES WCR INC SAND CREEK READY MIX PLANT,110022411013,CO,327320,327,1319217808942,MERCURY COMPOUNDS,N458,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,650028
80903MRTND700SC,COLORADO SPRINGS UTILITIES MARTIN DRAKE POWER PLANT,110009559637,CO,221112,2211,1319218372795,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,N,2019,0,0,0.0016617,0.0016617,0,0.0016617,0,NA,0,,,,,0,0,0,0,755371
80022PHLLP3960E,PHILLIPS 66 CO DENVER TERMINAL,110000466638,CO,424710,4247,1319217824440,XYLENE (MIXED ISOMERS),1330207,N,2019,680,0,680,680,330,350,0,SAND CREEK,0,,,,,0,0,0,0,84970
80401DLPHC12THF,MOLSON COORS USA LLC - GOLDEN BREWERY,110033145736,CO,312120,3121,1319217972811,FORMIC ACID,64186,N,2019,1,0,0.5,0,0,0,0.5,CLEAR CREEK,0.5,,,,,0,0,0,0,3830
80911SCHLG3899H,SCHLAGE LOCK CO LLC,110000467753,CO,332813,332,1319217838236,COPPER,7440508,N,2019,260,5,265,255,5,250,5,SEGMENT IN CANAL COARFO04 OF THE ARKANSAS RIVER BASIN,5,,,,,0,0,0,0,150086
80214LKWDB1325J,LAKEWOOD BRICK & TILE CO,110000466889,CO,327120,327,1319218203964,MANGANESE COMPOUNDS,N450,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,650010
8002WTHRMF4845F,THERMO FLUIDS DENVER,110046325071,CO,424710,4247,1319217842778,NAPHTHALENE,91203,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,13326
80631WSTRN13021,LEPRINO FOODS CO - GREELEY,110000467557,CO,311513,311,1319217948342,NITRATE COMPOUNDS,N511,N,2019,"244,296",0,244296,0,0,0,244296,CACHE LA POUDRE RIVER,244296,,,,,0,0,0,0,649616
80301SYNTX2075N,CORDEN PHARMA COLORADO INC,110000467281,CO,325411,325,1319218507073,TOLUENE,108883,N,2019,"1,000",0,1000,1000,750,250,0,BOULDER CREEK,0,,,,,0,0,0,0,25452
80550MTLCN12011,METAL CONTAINER CORPORTION - WINDSOR CAN PLANT,110000467487,CO,332431,332,1319218309161,N-BUTYL ALCOHOL,71363,N,2019,"180,000",0,180000,180000,0,180000,0,NA,0,,,,,0,0,0,0,4739
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259568,METHANOL,67561,N,2019,494,0,494,494,101,393,0,SAND CREEK,0,,,,,0,0,0,0,4283
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259644,TETRACHLOROETHYLENE,127184,N,2019,1,0,1,1,1,0,0,SAND CREEK,0,,,,,0,0,0,0,34157
80640SNCLR8581E,SINCLAIR DENVER PRODUCTS TERMINAL,110000467600,CO,424710,4247,1319218093538,N-HEXANE,110543,N,2019,"1,350",0,1350,1350,250,1100,0,NA,0,,,,,0,0,0,0,26740
80631LFRGW925N3,MARTIN MARIETTA GREELEY 35TH AVE,110001722645,CO,327320,327,1319218213419,BENZO(G H I)PERYLENE,191242,N,2019,0,0,0.0172,0.0172,0.0024,0.0148,0,NA,0,,,,,0,0,0,0,40576
80301SYNTX2075N,CORDEN PHARMA COLORADO INC,110000467281,CO,325411,325,1319218507085,TRIETHYLAMINE,121448,N,2019,255,0,255,255,250,5,0,BOULDER CREEK,0,,,,,0,0,0,0,31708
80216VNWTR4300H,UNIVAR USA INC DENVER,110000467067,CO,424690,4246,1319218474815,ETHYLENE GLYCOL,107211,N,2019,1,0,1,1,0,1,0,NA,0,,,,,0,0,0,0,24257
80033DLPHC10619,ROCKY MOUNTAIN BOTTLE CO,110000844999,CO,327213,327,1319218147229,LEAD  and LEAD COMPOUNDS,N420,Y,2019,22,0.007,21.807,21.8,0,21.8,0,NA,0,,,,,0,0,0,0,650002
8063WCSTLC122E4,COASTAL CHEMICAL CO LLC,110070069426,CO,424690,4246,1319217873518,METHANOL,67561,N,2019,"1,340",0,1340,1340,240,1100,0,NA,0,,,,,0,0,0,0,4283
80751STRLN45ANG,STERLING ETHANOL LLC,110022421912,CO,325193,325,1319217941069,ETHYLENE GLYCOL,107211,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,24257
8040WLCTRM897TA,ELECTRO-MECHANICAL PRODUCTS INC,110055499811,CO,332710,332,1319218083982,COPPER,7440508,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,150086
8001WCLRDP2851W,COLORADO PAINT CO,,CO,325510,325,1319218141101,TOLUENE,108883,N,2019,"1,250",0,1250,1250,1250,0,0,NA,0,,,,,0,0,0,0,25452
80550MTLCN12011,METAL CONTAINER CORPORTION - WINDSOR CAN PLANT,110000467487,CO,332431,332,1319218309159,LEAD,7439921,N,2019,0,0.04,0.09,0.05,0,0.05,0,WHITNEY DITCH W/I SEGMENT COSPCP13A OF THE SOUTH PLATTE RIVER BASIN,0,,,,,0,0,0,0,149583
80817RYNXN14020,COLORADO SPRINGS UTILITIES RAY NIXON POWER PLANT,110000467646,CO,221112,2211,1319218420471,MERCURY  and MERCURY COMPOUNDS,N458,Y,2019,50,0,50.2,10.5,0,10.5,0,NA,0,,,,,39.7,0,24.7,0,650028
8021WCLSSC1299E,CLASSIC METALS,110070244438,CO,332323,332,1319217802964,MANGANESE,7439965,N,2019,2,5,7,2,2,0,0,NA,0,,,,,0,0,0,0,149625
80621GLDNL1405E,GOLDEN ALUMINUM,110000467539,CO,331315,331,1319218063408,XYLENE (MIXED ISOMERS),1330207,N,2019,"3,823",0,3823,3823,882,2941,0,NA,0,,,,,0,0,0,0,84970
81004CFSTL225CA,EVRAZ ROCKY MOUNTAIN STEEL,110000467833,CO,331110,331,1319217824337,HYDROGEN FLUORIDE,7664393,N,2019,"35,430",0,35430,35430,0,35430,0,NA,0,,,,,0,0,0,0,152371
80216WNSCR5201B,OWENS CORNING ROOFING & ASPHALT LLC,110011372184,CO,324121,324,1319218481149,POLYCYCLIC AROMATIC COMPOUNDS,N590,N,2019,0,6,6.1,0.1,0,0.1,0,SOUTH PLATTE RIVER,0,,,,,0,0,0,0,649749
81001BFGDR50WIL,GOODRICH CARBON OPERATIONS,110041165093,CO,336413,336,1319218516603,BENZENE,71432,N,2019,"5,445",0.2424,5445.2424,5445,5,5440,0,NA,0,,,,,0,0,0,0,4754
81001SHLND250WI,KMG ELECTRONIC CHEMICALS INC,110043786356,CO,325180,325,1319218494589,ETHYLENE GLYCOL,107211,N,2019,92,0,92,92,0,92,0,NA,0,,,,,0,0,0,0,24257
80542BLDRS5983R,BOULDER SCIENTIFIC CO LLC - MEAD FACILITY,110000467469,CO,325199,325,1319217662307,XYLENE (MIXED ISOMERS),1330207,N,2019,44,0,43.7,43.7,3.1,40.6,0,NA,0,,,,,0,0,0,0,84970
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259606,NICKEL COMPOUNDS,N495,N,2019,152,2275,2427,137,1,136,15,SAND CREEK,15,,,,,0,0,0,0,650036
8021WBSLTX49RAC,BASALITE,110040366804,CO,327331,327,1319217959636,LEAD,7439921,N,2019,0,0,0.048848,0.044848,0.01939,0.025458,0.004,SOUTH PLATTE RIVER,0.004,,,,,0,0,0,0,149583
80468CLMXM19302,CLIMAX MOLYBDENUM CO HENDERSON MILL,110000600190,CO,212299,2122,1319218102491,COBALT,7440484,N,2019,"15,000",0,15000,0,0,0,0,NA,0,,,,,15000,0,0,15000,150078
8042WCLMXMHIGHW,CLIMAX MOLYBDENUM CO-CLIMAX MINE,110046122851,CO,212299,2122,1319218063117,MANGANESE  and MANGANESE COMPOUNDS,N450,Y,2019,"483,150",0,483150,250,250,0,2900,TENMILE CREEK,2900,,,,,480000,0,0,480000,650010
80723PBLCS14940,PUBLIC SERVICE CO OF COLORADO PAWNEE STATION,110000600234,CO,221112,2211,1319218084438,ZINC COMPOUNDS,N982,N,2019,"16,260",0,16260.31,260.31,0.31,260,0,NA,0,,,,,16000,0,16000,0,649699
80759YMTHN3848C,YUMA ETHANOL LLC,110031262498,CO,325193,325,1319217941210,FORMALDEHYDE,50000,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1008
81007NTRST646NS,INTERSTATE CHEMICAL CO INC,110038278226,CO,424690,4246,1319217895085,CYCLOHEXANE,110827,N,2019,564,0,564,564,282,282,0,NA,0,,,,,0,0,0,0,27003
80216DNVRM3100E,DENVER METAL FINISHING,110000466950,CO,332813,332,1319217824921,ZINC COMPOUNDS,N982,N,2019,750,4844.6,5594.6,750,750,0,0,NA,0,,,,,0,0,0,0,649699
8021WRDYMX5775F,READY MIXED CONCRETE CO - FRANKLIN STREET PLANT,110070070587,CO,327320,327,1319217992496,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,649616
80216SHLND156W5,NEXEO SOLUTIONS LLC,110000859438,CO,424690,4246,1319218519458,TOLUENE,108883,N,2019,993,2100.0001,3093.1455,993.1454,993.1454,0,0,NA,0,,,,,0,0,0,0,25452
8063WNLCCM2696T,NALCO COMPANY-GREELEY,110069290261,CO,424690,4246,1319218157547,TOLUENE,108883,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,25452
80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,110060947329,CO,562211,562,1319217972153,MERCURY  and MERCURY COMPOUNDS,N458,Y,2019,185,0,185.01,0.01,0.01,0,0,FIRST CREEK,0,,,,,185,185,0,0,650028
80701XCLCR1505E,CARGILL MEAT SOLUTIONS CORP,110000467637,CO,311611,311,1319217965351,NITRIC ACID,7697372,N,2019,15,0,15,10,5,5,5,UNNAMED WATER BODY,5,,,,,0,0,0,0,152686
8002WBRNNN7271C,BRANNAN SAND & GRAVEL,110030489068,CO,327320,327,1319217992294,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,649616
8100WVSTST1TWER,VESTAS TOWERS AMERICA,110039573896,CO,332312,332,1319218050514,ETHYLBENZENE,100414,N,2019,"5,836",0,5835.51,5835.51,5606.73,228.78,0,NA,0,,,,,0,0,0,0,19406
80216VNWTR4300H,UNIVAR USA INC DENVER,110000467067,CO,424690,4246,1319218474839,NITRIC ACID,7697372,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,152686
8063WFLRDC139N1,FCT COS INC,110023151088,CO,325998,325,1319218177778,SODIUM DIMETHYLDITHIOCARBAMATE,128041,N,2019,147,0,147,147,0,147,0,NA,0,,,,,0,0,0,0,34462
80022PHLLP3960E,PHILLIPS 66 CO DENVER TERMINAL,110000466638,CO,424710,4247,1319217824301,BENZO(G H I)PERYLENE,191242,N,2019,0,0,0,0,0,0,0,SAND CREEK,0,,,,,0,0,0,0,40576
80906HNYWL1150E,ATMEL CORP,110000467673,CO,334413,334,1319218501599,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",7647010,N,2019,"4,350",0,4350,4350,250,4100,0,NA,0,,,,,0,0,0,0,152231
80631LFRGW925N3,MARTIN MARIETTA GREELEY 35TH AVE,110001722645,CO,327320,327,1319218213421,POLYCYCLIC AROMATIC COMPOUNDS,N590,N,2019,1,0,1.0541,1.0541,0.629,0.4251,0,NA,0,,,,,0,0,0,0,649749
8002WTHRMF4845F,THERMO FLUIDS DENVER,110046325071,CO,424710,4247,1319217842689,POLYCYCLIC AROMATIC COMPOUNDS,N590,N,2019,3,0,3.35,3.35,1.33,2.02,0,NA,0,,,,,0,0,0,0,649749
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259479,CYCLOHEXANE,110827,N,2019,982,0,982,982,617,365,0,SAND CREEK,0,,,,,0,0,0,0,27003
81625TRPPR65MIL,TRAPPER MINING INC,110008302522,CO,212111,2121,1319218207773,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N,2019,"13,069",0,13068.81,10,10,0,4.81,JOHNSON GULCH,0,NO-NAME GULCH,0,EAST PYEATT GULCH,0,13054,0,13000,54,649475
80640DLTRC9155B,CRYSTAL PACKAGING INC,110000467575,CO,325998,325,1319218184911,CERTAIN GLYCOL ETHERS,N230,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649541
8063WNLCCM2696T,NALCO COMPANY-GREELEY,110069290261,CO,424690,4246,1319218157485,1 2 4-TRIMETHYLBENZENE,95636,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,16261
