,REPORTING_YEAR,STATE_ABBR,TOTAL_ON_SITE_RELEASE,TOTAL_OFF_SITE_RELEASE,TOTAL_ON_OFF_SITE_RELEASE,AIR_TOTAL_RELEASE,WATER_TOTAL_RELEASE,LAND_TOTAL_RELEASE,OTH_LANDF_TOT_REL,SURF_IMP_TOT_REL,OTH_DISP_TOT_REL,OTHER_LAND_RELEASE,TOT_ALL_OTH_CATEGS,State,State_Abbr,Latitude,Longitude,tooltip_fld
815,2003,NJ,17411508.3346369,6463968.872547097,23875477.20718401,12922994.699107502,4148658.8128811,339854.82264820003,33841.0,6550.92,188267.9,188267.9,34512062.896532305,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 23875477
͏
Total On: 17411508
͏
Total Off: 6463969
͏
Total Land: 339855
͏
Total Water: 4148659
͏
Total Air: 12922995"
816,2004,NJ,18128631.813137602,3930372.0096363015,22059003.822773904,12663420.832565602,5030959.080571901,434251.9000000001,25544.010000000002,5976.65,309362.82,309362.82,25405123.03273991,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 22059004
͏
Total On: 18128632
͏
Total Off: 3930372
͏
Total Land: 434252
͏
Total Water: 5030959
͏
Total Air: 12663421"
817,2005,NJ,20177861.737499494,3693797.4020023006,23871659.13950159,13374207.5271278,6444282.030146501,359372.1802252001,18296.57,11941.970000000001,191335.18,191335.18,21627875.115216415,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 23871659
͏
Total On: 20177862
͏
Total Off: 3693797
͏
Total Land: 359372
͏
Total Water: 6444282
͏
Total Air: 13374208"
818,2006,NJ,18185910.022884898,3680369.213661899,21866279.23654671,11442625.085935088,6323347.4760002,419937.46094960003,16148.079999999998,10021.77,249301.28,249301.28,20562591.8336475,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 21866279
͏
Total On: 18185910
͏
Total Off: 3680369
͏
Total Land: 419937
͏
Total Water: 6323347
͏
Total Air: 11442625"
819,2007,NJ,17127971.1903906,3518344.196665,20646315.387055602,9014081.479047,7668893.900999999,444995.8103435,5018.5,1052.0,271264.83,271264.83,22909406.2910241,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 20646315
͏
Total On: 17127971
͏
Total Off: 3518344
͏
Total Land: 444996
͏
Total Water: 7668894
͏
Total Air: 9014081"
820,2008,NJ,15973197.817773204,2550131.273281,18523329.0910542,6187526.365773199,9377555.722000003,408115.73000000004,4652.0,2480.0,252349.72999999998,252349.72999999998,17840673.668455902,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 18523329
͏
Total On: 15973198
͏
Total Off: 2550131
͏
Total Land: 408116
͏
Total Water: 9377556
͏
Total Air: 6187526"
821,2009,NJ,10722110.073517805,2524405.1994318007,13246515.272949705,4334988.334914799,6004109.994000003,383011.744603,1.0,2446.0,224113.98460300002,224113.98460300002,14133976.432948995,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 13246515
͏
Total On: 10722110
͏
Total Off: 2524405
͏
Total Land: 383012
͏
Total Water: 6004110
͏
Total Air: 4334988"
822,2010,NJ,13123663.8896222,3549724.640953801,16673388.530575894,4078817.815280198,8492698.680000002,552147.3943419998,179989.0,23327.0,226253.194342,226253.194342,18818111.7422506,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 16673389
͏
Total On: 13123664
͏
Total Off: 3549725
͏
Total Land: 552147
͏
Total Water: 8492699
͏
Total Air: 4078818"
823,2011,NJ,11184712.7935941,3034731.8188833003,14219444.612477286,2249740.696674099,8694567.290000001,240404.80692000003,0.0,529.61692,110665.79,110665.79,16048466.576864788,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 14219445
͏
Total On: 11184713
͏
Total Off: 3034732
͏
Total Land: 240405
͏
Total Water: 8694567
͏
Total Air: 2249741"
824,2012,NJ,8583289.446483692,4487766.821589502,13071056.268073192,2174206.705483701,6191397.691,217685.05,0.0,477.85,98174.4,98174.4,14991812.334255496,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 13071056
͏
Total On: 8583289
͏
Total Off: 4487767
͏
Total Land: 217685
͏
Total Water: 6191398
͏
Total Air: 2174207"
825,2013,NJ,7727112.617482496,3413533.442944301,11140646.060426801,2129390.373722501,5411106.39329,186615.85046999998,0.0,935.8504700000001,115503.4,115503.4,14835212.547440298,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 11140646
͏
Total On: 7727113
͏
Total Off: 3413533
͏
Total Land: 186616
͏
Total Water: 5411106
͏
Total Air: 2129390"
826,2014,NJ,7756773.149317897,4602507.671107699,12359280.820425803,2126716.453317901,5394472.915999999,235583.78,0.0,561.8800000000001,193190.7,193190.7,17659448.423475597,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 12359281
͏
Total On: 7756773
͏
Total Off: 4602508
͏
Total Land: 235584
͏
Total Water: 5394473
͏
Total Air: 2126716"
827,2015,NJ,7231716.048373001,47526698.59518711,54758414.64356009,2016790.235879001,5090299.792494002,124626.01999999999,0.0,4.8,93727.82,93727.82,60038993.670676224,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 54758415
͏
Total On: 7231716
͏
Total Off: 47526699
͏
Total Land: 124626
͏
Total Water: 5090300
͏
Total Air: 2016790"
828,2016,NJ,6133981.101906598,6054211.674362299,12188192.77626891,1852086.1337065995,4130660.8582000006,151234.11,822.0,1.2,117019.11,117019.11,19785561.592096306,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 12188193
͏
Total On: 6133981
͏
Total Off: 6054212
͏
Total Land: 151234
͏
Total Water: 4130661
͏
Total Air: 1852086"
829,2017,NJ,5579236.4543568045,6406339.345966601,11985575.800323399,1782970.1814868,3637874.64287,158391.63,0.0,1.3,134572.87,134572.87,20046424.9960856,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 11985576
͏
Total On: 5579236
͏
Total Off: 6406339
͏
Total Land: 158392
͏
Total Water: 3637875
͏
Total Air: 1782970"
830,2018,NJ,5887602.639930203,6941218.163736302,12828820.803666497,2002401.7559302007,3740600.684,144600.2,0.0,2.8,114729.40000000001,114729.40000000001,21427606.33674609,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 12828821
͏
Total On: 5887603
͏
Total Off: 6941218
͏
Total Land: 144600
͏
Total Water: 3740601
͏
Total Air: 2002402"
831,2019,NJ,7762287.037571096,6389348.5925544,14151635.630125603,1694545.1029010997,4756023.51467,1311718.4200000002,145.03,308.6,1284441.7900000003,1284441.7900000003,17716169.230115,New Jersey,NJ,40.298904,-74.521011,"Total On/Off Site: 14151636
͏
Total On: 7762287
͏
Total Off: 6389349
͏
Total Land: 1311718
͏
Total Water: 4756024
͏
Total Air: 1694545"
832,1994,NM,44693602.0,109241.0,44802843.0,2152856.0,1928.0,42538818.0,25.0,378863.0,42159670.0,42159670.0,470699.0,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 44802843
͏
Total On: 44693602
͏
Total Off: 109241
͏
Total Land: 42538818
͏
Total Water: 1928
͏
Total Air: 2152856"
833,1995,NM,45005032.0,77323.0,45082355.0,1833792.0,4305.0,43166935.0,25.0,444136.0,41738692.0,41738692.0,1472892.0,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 45082355
͏
Total On: 45005032
͏
Total Off: 77323
͏
Total Land: 43166935
͏
Total Water: 4305
͏
Total Air: 1833792"
834,1996,NM,44476437.0,72996.0,44549433.0,2055400.0,16424.0,42404613.0,30.0,1389323.0,39977657.0,39977657.0,1555981.0,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 44549433
͏
Total On: 44476437
͏
Total Off: 72996
͏
Total Land: 42404613
͏
Total Water: 16424
͏
Total Air: 2055400"
835,1997,NM,41884671.0,83697.0,41968368.0,2473420.0,45055.0,39366196.0,285.0,974254.0,37619113.0,37619113.0,1468592.0,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 41968368
͏
Total On: 41884671
͏
Total Off: 83697
͏
Total Land: 39366196
͏
Total Water: 45055
͏
Total Air: 2473420"
836,1998,NM,258788706.0,5681436.0,264470142.0,2579480.0,57999.0,256151227.0,5964204.0,34483300.0,214957014.0,214957014.0,6944192.0,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 264470142
͏
Total On: 258788706
͏
Total Off: 5681436
͏
Total Land: 256151227
͏
Total Water: 57999
͏
Total Air: 2579480"
837,1999,NM,169494516.0,4516336.0,174010852.0,1624492.0,60245.0,167809779.0,4654813.0,44700664.0,118307718.0,118307718.0,5472909.0,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 174010852
͏
Total On: 169494516
͏
Total Off: 4516336
͏
Total Land: 167809779
͏
Total Water: 60245
͏
Total Air: 1624492"
838,2000,NM,122366426.88261652,5133451.999999999,127499878.8826165,1186838.2826165003,45397.6,121134190.99999999,5680664.4,19937426.2,95406021.4,95406021.4,5876948.399999999,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 127499879
͏
Total On: 122366427
͏
Total Off: 5133452
͏
Total Land: 121134191
͏
Total Water: 45398
͏
Total Air: 1186838"
839,2001,NM,103274180.5226505,4813131.450000001,108087311.9726505,1053238.6326505,39975.0,102180966.89,5014355.0,2787318.61,94206528.0,94206528.0,5409436.12,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 108087312
͏
Total On: 103274181
͏
Total Off: 4813131
͏
Total Land: 102180967
͏
Total Water: 39975
͏
Total Air: 1053239"
840,2002,NM,11968469.250911396,4099061.9100000006,16067531.1609114,975560.5119114001,68888.5,10924020.239,4296892.409,1455640.91,4837370.5,4837370.5,4686238.620000001,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 16067531
͏
Total On: 11968469
͏
Total Off: 4099062
͏
Total Land: 10924020
͏
Total Water: 68888
͏
Total Air: 975561"
841,2003,NM,19224559.761226002,5125318.223700001,24349877.984925997,952837.6642260001,62116.189999999995,18209605.906999998,5296008.1,1290285.2200000002,11090676.637,11090676.637,5973772.4537,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 24349878
͏
Total On: 19224560
͏
Total Off: 5125318
͏
Total Land: 18209606
͏
Total Water: 62116
͏
Total Air: 952838"
842,2004,NM,11017572.403733402,5429177.772094599,16446750.175827999,1064965.7417333997,72316.15000000001,9880290.512,5505606.82,1243935.4300000002,2382734.962,2382734.962,6580381.382094598,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 16446750
͏
Total On: 11017572
͏
Total Off: 5429178
͏
Total Land: 9880291
͏
Total Water: 72316
͏
Total Air: 1064966"
843,2005,NM,13407985.387026103,5328791.96997,18736777.356996097,997524.6230261002,58395.600000000006,12352065.164,5316460.119999999,311644.928,6016719.305999999,6016719.305999999,6277919.159969999,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 18736777
͏
Total On: 13407985
͏
Total Off: 5328792
͏
Total Land: 12352065
͏
Total Water: 58396
͏
Total Air: 997525"
844,2006,NM,23634287.474498294,5697445.210700001,29331732.685198292,1265647.8114983,57033.770000000004,22311605.893,5657879.92,556182.28,14629086.39,14629086.39,7338896.113700001,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 29331733
͏
Total On: 23634287
͏
Total Off: 5697445
͏
Total Land: 22311606
͏
Total Water: 57034
͏
Total Air: 1265648"
845,2007,NM,18072523.44201969,5531029.920000001,23603553.3620197,1060286.1020197,58885.88,16953351.46,5704174.53,1503081.16,8098029.07,8098029.07,7396286.36,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 23603553
͏
Total On: 18072523
͏
Total Off: 5531030
͏
Total Land: 16953351
͏
Total Water: 58886
͏
Total Air: 1060286"
846,2008,NM,18254887.82528,4312359.03,22567246.85528,1222968.8142800003,53744.53,16978174.481,3836177.9,1276756.211,10843989.370000001,10843989.370000001,5586085.420000001,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 22567247
͏
Total On: 18254888
͏
Total Off: 4312359
͏
Total Land: 16978174
͏
Total Water: 53745
͏
Total Air: 1222969"
847,2009,NM,14747721.816841098,4378807.859,19126529.675841097,1208283.1918410996,38360.765,13501077.86,6273951.04,1025858.7700000001,4581213.05,4581213.05,6440006.124999999,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 19126530
͏
Total On: 14747722
͏
Total Off: 4378808
͏
Total Land: 13501078
͏
Total Water: 38361
͏
Total Air: 1208283"
848,2010,NM,11949409.578306198,3674336.4392680996,15623746.017574398,1063852.79629,50801.062,10834755.7200162,5181437.38,1091889.1700162,3317196.17,3317196.17,5707358.190136302,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 15623746
͏
Total On: 11949410
͏
Total Off: 3674336
͏
Total Land: 10834756
͏
Total Water: 50801
͏
Total Air: 1063853"
849,2011,NM,13959761.488988696,4136784.5555525995,18096546.0445412,962744.4109719003,46757.858,12950259.2200168,5567133.640000001,1181555.6000168002,4707638.98,4707638.98,6697952.055509101,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 18096546
͏
Total On: 13959761
͏
Total Off: 4136785
͏
Total Land: 12950259
͏
Total Water: 46758
͏
Total Air: 962744"
850,2012,NM,23923939.5297385,3644957.2051019995,27568896.7348405,929137.1957216999,39784.384,22955017.950016797,4849435.92,1291583.7000168,10730206.33,10730206.33,11017175.3550039,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 27568897
͏
Total On: 23923940
͏
Total Off: 3644957
͏
Total Land: 22955018
͏
Total Water: 39784
͏
Total Air: 929137"
851,2013,NM,22033639.4381489,3912151.3397458997,25945790.777894806,1131215.8141332997,48761.193999999996,20853662.4300156,4728454.52,1325638.9100155998,10455369.0,10455369.0,9079944.4393867,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 25945791
͏
Total On: 22033639
͏
Total Off: 3912151
͏
Total Land: 20853662
͏
Total Water: 48761
͏
Total Air: 1131216"
852,2014,NM,19618331.3280051,3989122.7913479004,23607454.119352996,771793.2899897002,35625.228,18810912.8100155,4784408.9399999995,695104.9700155001,8714292.899999999,8714292.899999999,9441471.7909534,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 23607454
͏
Total On: 19618331
͏
Total Off: 3989123
͏
Total Land: 18810913
͏
Total Water: 35625
͏
Total Air: 771793"
853,2015,NM,19522962.0434656,3351133.9982527,22874096.0417183,716789.1444480998,145451.46000000002,18660721.4390174,4378982.99,630160.0490174,7137108.0,7137108.0,10435688.9080062,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 22874096
͏
Total On: 19522962
͏
Total Off: 3351134
͏
Total Land: 18660721
͏
Total Water: 145451
͏
Total Air: 716789"
854,2016,NM,16336806.762556398,3317083.015076601,19653889.777632996,933379.5940382999,142069.157,15261358.011518098,3821965.5999999996,1286005.2815181,2377192.23,2377192.23,11311451.214225892,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 19653890
͏
Total On: 16336807
͏
Total Off: 3317083
͏
Total Land: 15261358
͏
Total Water: 142069
͏
Total Air: 933380"
855,2017,NM,15051262.858887495,3038095.4965941,18089358.355481595,947665.8008720997,153212.11800000002,13950384.940015398,3688327.9799999995,965266.5000154,2809194.1999999997,2809194.1999999997,9820057.976323599,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 18089358
͏
Total On: 15051263
͏
Total Off: 3038095
͏
Total Land: 13950385
͏
Total Water: 153212
͏
Total Air: 947666"
856,2018,NM,15696107.683103891,1182461.4946274,16878569.177731197,938985.3110922001,132228.039,14624894.333011694,2024135.87,1050194.9100117,2399020.4,2399020.4,10698536.778544,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 16878569
͏
Total On: 15696108
͏
Total Off: 1182461
͏
Total Land: 14624894
͏
Total Water: 132228
͏
Total Air: 938985"
857,2019,NM,15192259.361874498,1435211.8393605,16627471.2012351,887142.8589638999,141697.34489999997,14163419.1580106,2236071.39,820953.7000105999,3245741.95,3245741.95,9606657.257359998,New Mexico,NM,34.840515,-106.248482,"Total On/Off Site: 16627471
͏
Total On: 15192259
͏
Total Off: 1435212
͏
Total Land: 14163419
͏
Total Water: 141697
͏
Total Air: 887143"
858,1994,NV,3570278.0,68512.0,3638790.0,1268354.0,0.0,2301924.0,0.0,34600.0,896.0,2267324.0,77808.0,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 3638790
͏
Total On: 3570278
͏
Total Off: 68512
͏
Total Land: 2301924
͏
Total Water: 0
͏
Total Air: 1268354"
859,1995,NV,3876107.0,77070.0,3953177.0,1661366.0,0.0,2214741.0,0.0,43805.0,6860.0,2170936.0,84605.0,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 3953177
͏
Total On: 3876107
͏
Total Off: 77070
͏
Total Land: 2214741
͏
Total Water: 0
͏
Total Air: 1661366"
860,1996,NV,3755159.0,78827.0,3833986.0,1420895.0,0.0,2334264.0,2210960.0,120005.0,499.0,499.0,100339.0,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 3833986
͏
Total On: 3755159
͏
Total Off: 78827
͏
Total Land: 2334264
͏
Total Water: 0
͏
Total Air: 1420895"
861,1997,NV,4458058.0,26957.0,4485015.0,1736003.0,0.0,2722055.0,2541050.0,181005.0,0.0,0.0,36373.0,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 4485015
͏
Total On: 4458058
͏
Total Off: 26957
͏
Total Land: 2722055
͏
Total Water: 0
͏
Total Air: 1736003"
862,1998,NV,1319019725.0,343921.0,1319363646.0,4376279.0,241540.0,1314401906.0,3962435.0,448717517.0,860397712.0,860397712.0,391500.0,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 1319363646
͏
Total On: 1319019725
͏
Total Off: 343921
͏
Total Land: 1314401906
͏
Total Water: 241540
͏
Total Air: 4376279"
863,1999,NV,1174603668.0,711886.0,1175315554.0,4771286.0,136447.0,1169695935.0,3483683.0,282857739.0,881296727.0,881296727.0,743508.0,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 1175315554
͏
Total On: 1174603668
͏
Total Off: 711886
͏
Total Land: 1169695935
͏
Total Water: 136447
͏
Total Air: 4771286"
864,2000,NV,1005918693.6150795,2464095.7112000003,1008382789.3262795,3329275.9550794,121819.0,1002467598.66,2975865.0999999996,176498702.06,821660965.1999999,821660965.1999999,3232942.0112000005,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 1008382789
͏
Total On: 1005918694
͏
Total Off: 2464096
͏
Total Land: 1002467599
͏
Total Water: 121819
͏
Total Air: 3329276"
865,2001,NV,780807374.8341277,2449865.241,783257240.0751278,2731790.3341277,82860.0,777992724.5,1760315.4999999998,183234367.09999996,589006706.6999999,589006706.6999999,2467222.701,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 783257240
͏
Total On: 780807375
͏
Total Off: 2449865
͏
Total Land: 777992724
͏
Total Water: 82860
͏
Total Air: 2731790"
866,2002,NV,463437702.82271373,1978773.502,465416476.3247138,2058981.3958137003,92931.1,461285790.32689995,2819086.8400000003,173781108.0,279806019.9869,279806019.9869,1995726.202,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 465416476
͏
Total On: 463437703
͏
Total Off: 1978774
͏
Total Land: 461285790
͏
Total Water: 92931
͏
Total Air: 2058981"
867,2003,NV,402582761.5000348,823830.2919999999,403406591.7920348,1829711.1700217,102551.1,400650499.23001313,2606309.5,188509053.2,179763685.28,179763685.28,2540756.992,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 403406592
͏
Total On: 402582762
͏
Total Off: 823830
͏
Total Land: 400650499
͏
Total Water: 102551
͏
Total Air: 1829711"
868,2004,NV,268067474.50913963,1333086.9000000001,269400561.4091397,1789374.9401397002,80890.3,266197209.26900002,3209498.900000001,152258473.63,99465459.419,99465459.419,2096994.82,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 269400561
͏
Total On: 268067475
͏
Total Off: 1333087
͏
Total Land: 266197209
͏
Total Water: 80890
͏
Total Air: 1789375"
869,2005,NV,326097315.27864534,1436369.5289809995,327533684.80762625,2246815.7384257,110556.1,323739943.4402197,2659224.1000000006,191974448.012,121791544.82499999,121791544.82499999,1484152.7549809995,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 327533685
͏
Total On: 326097315
͏
Total Off: 1436370
͏
Total Land: 323739943
͏
Total Water: 110556
͏
Total Air: 2246816"
870,2006,NV,217595543.03040463,1477499.6515600001,219073042.68196458,1794988.9628046004,191653.16460000005,215608900.903,1460949.17,160474338.7172,45896550.78779999,45896550.78779999,1476302.6209000002,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 219073043
͏
Total On: 217595543
͏
Total Off: 1477500
͏
Total Land: 215608901
͏
Total Water: 191653
͏
Total Air: 1794989"
871,2007,NV,199638668.64312398,2948573.1130000004,202587241.75612396,1715826.8355239995,143.6026,197922698.20499998,1973528.9,143121734.08500004,49396749.03999999,49396749.03999999,2969798.553000001,Nevada,NV,38.313515,-117.055374,"Total On/Off Site: 202587242
͏
Total On: 199638669
͏
Total Off: 2948573
͏
Total Land: 197922698
͏
Total Water: 144
͏
Total Air: 1715827"
